0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.816202	0.746947	0	0	0	0	0	0	0.326035	-0.162899	0	0	0	0	0	0	0	0	0	0.0952899	-0.372996	0	0	0	0	0	0	0.0607023	0	-0.822412	0	0	0	0	0	0	0	0	0	0	0	0	-0.0529179	0.377501	0	0	0	0	0	0	0	0	0	-0.418522	0	0.743074	0	0.671094	0	-0.313211	0	0	0	0	0	0	0	0	0	0.612343	-0.907493	0	0	0	0	0.619284	0	-0.69846	0	0	0	0	0	-0.271791	0	0	0.648908	0	-0.169575	0	0	0.989106	0	0	-0.55987	0	0	0	0	-0.31156	0	0	-0.50835	0	0	0	0	0	0.0765542	0	0	0	0	0.389246	0	0	-0.495669	-0.662434	0	0	0	0	0.398405	0.113935	0	0.686313	0	-0.62991	0	0	0	0	0	0.648062	0.417309	0	0	0.490271	-0.164233	0	0.597314	0	0.11894	0	-0.740982	0	-0.772525	0	0.573437	0	0	0	0	0	0	0	0	0.620095	0	0	0	0	0	0	0	-0.879172	0	0	0	0	0	0	0	0	0	0	0	0.464449	0	0.572267	0	0	0	0	0	0.351584	0.71936	0	0	0	0	0	0	-0.568826	-0.796534	0.0529038	0	0	0	-0.399069	0.50793	0	0	0	0	0	0	0.988311	-0.189215	0.126878	0	0	0	0	0	-0.100265	0	0.446651	0	-0.0789952	0	0	-0.831239	0	0	-0.059564	0	0	-0.559111	0	-0.442759	-0.086776	0	0	0	0	0	0	0.974766	0	-0.240411	0.59362	0.803395	0	0.0896622	0.0654927	0	0	0	0	0	0.78475
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.512278	0	0	0	0.127173	0.88431	0	0	0	0	0	0	0	0	0	0.0772434	0	0	-0.125266	0	0	0	0	0	0	0	0	0	0	0	-0.733568	0	0	0.18523	0.566136	0	0	-0.661431	-0.125016	0	-0.830656	0.993246	0	0	-0.139181	0	0	0	0	0	0	0	0	0	0	0	0	0.290018	0.0261445	0	0	0	0	0	0.774436	0	0	0	0	0	-0.145244	0	0	0	0	0.982085	0	0	0	0.955172	0	0	0	0	0	-0.505266	0	-0.188263	-0.848828	-0.9582	0.0471883	0	0	0	0	0.438809	0	0	0	0	0	0.732023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.89903	0	0	0	0	0	0.20572	0.48178	0	0	0	0	0	0.158805	0	0	0	0	0	0	0.657883	0	0	0	0	0.000889498	0	0	0	0	0	0	0	-0.954728	-0.813123	0	0	-0.826804	0	0	0	0	0	0.072983	-0.236453	0	0	0	0	0	-0.932281	0	0	0	0.153711	0.403968	0	0	0	0.197556	0	0	0	0	0	0.0802496	0	0.589883	0	0.98724	-0.505502	0	0	0.740468	0	0	-0.129887	-0.87158	0	0	0	0	0	0	0	-0.257471	0	0	-0.889857	0	0	0	0.81291	0	0	0	0	0	0	0	0	0	0.953268	0.751105	0	-0.882871	0	0	0	0.759071	0	0	0.50462	0	0	-0.733316	0	0	-0.929727	0	-0.288803	0	0	-0.668893	0.37223	0	0	-0.511442	-0.329108	-0.356137	0.490817	0.585101	-0.532681	0	-0.0431178	0	0.773101	0.477865
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.628763	0	0	0	0.830363	0	0	0	0	0	0	0	-0.610051	0.0969621	-0.0223355	0	-0.17356	0	0	0	0	0.388098	0	-0.313281	0	0.175563	0	0	0	0	0	0	0	-0.863339	0	0	0.336295	0	0	0	0	0.88716	0	0.235043	0	-0.232158	0.604014	0	0.173284	0	0	-0.837826	0	0	-0.69057	0	0	0	0	0.865123	0	0.426828	0	-0.754755	0	0	0	0	0	0	0	0	0	0	-0.705634	0.52745	0	0	0	0	0	0	0	-0.11664	0	0	0.995821	0	0	0	0	0	0	0	0	0.821061	0	0	0	0	0.134733	-0.567963	-0.642299	0	0	0	0	0	-0.674196	0	0.523206	0.349245	0.0324683	0	0	-0.44769	0	-0.775543	0.752552	0.849007	0	0	0	-0.570148	0.843868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147302	0.152532	0	-0.770898	0.266109	0	0.942037	0	0	0.0980298	0	0	0	0.0706531	-0.405784	0	0.649066	0	0	0	0	-0.215976	0	-0.00589926	0	0	0	0	0	0.310157	0	0	-0.252086	0	-0.590141	0	0.108593	-0.166818	0	0	0	0	-0.141683	0	0	0	0	0	0	0	0	0	0.895583	0	0	0	-0.124728	0	0	0	0	-0.50814	-0.105739	0	0	0	0	0	0	0	0	0	0.154126	-0.070321	-0.169924	0	-0.985268	0	0	0	0	0	0	0	0	0	0	0	0.801217	0	0	0	0.899613	0	0	0	0	0	0	0	0.171386	0	0.652108	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.358086	0	0	0	0	0	0	0	0.41852	0.92881	0.443759	0	0	0	0.241067	0	0	0	0	0.115409	0	0	0	0	0.20197	0	0	0	0	0	0	0	-0.26591	0.266723	0	-0.0698502	0	0	0	0	0	0	0	-0.360517	0.725056	0	0	0	0	0	0	0	-0.0552075	0.521458	0	0	0	0	0	0	0	0.899126	-0.690178	0	0	0	0.399887	0	0	0	0	0	0	0	0	0.909268	0	-0.867238	0.564902	0	0	0.78504	0.103625	0	0	0	-0.890779	0	0	0	0	0	0	-0.211208	0	-0.480532	0	0	0	0	0	0	0	0	0	0.0497225	0.500774	0	0	0	0	-0.443783	0	-0.525005	0	0	-0.979816	0	0	0	0.534272	0	0.388625	0	0	0	0	0	0	-0.0887961	0	0	0	0	0.566905	0	0.0573864	0.324946	0	-0.0158184	0	0	0	0	0	0	0	0	0	-0.568461	0	-0.988884	0	-0.817728	0.619726	0	0	-0.649044	0	0	0	0	0	0.752208	0	0	0	0	0	0.184674	0	0	0.376538	0.0241544	0	0	0	0	0	0.281043	0.537047	0	0	0	0	0	0	0	-0.816671	-0.719474	0.0414437	0	-0.44443	0	0	-0.116451	0	0	0	0	0.112562	0.226594	0	0	-0.096163	0	0	0.242117	0	0	-0.373223	0	0.862146	-0.362056	0	0	0	0	-0.771218	0	0.999444	0	0	0	0	0	0	0	0	0	0.444777	0.156205	0	0	0	0	-0.00862768	0	0	0	0	0	0	0	0.999325	0	0	0.782339	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.721652	0	-0.910042	0	0.650673	0	0	-0.808992	0.931889	0	-0.122042	-0.997849	0	0	0.756021	0	0	0	0.729532	0	0	0.628808	0	0	0	0	0	0	0	0	0	0	0	-0.379638	-0.360117	0	0	0.144886	0	0	0	0	0	0	0	0	0	0	-0.288878	0	0	0	-0.51425	0	0	0	0	0	0	0	0.197592	0.451523	-0.951553	-0.938007	0	0	0	0	0	0	0	0	0.289618	-0.479266	0	0	0	0	0	0.146413	0	0.0242686	0	0	0	0	-0.22679	0.620208	0.379956	-0.956022	0	0	0	0.771218	0	-0.943104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.298952	0	0	0	0	0	0.271582	0	0.630966	0	0	0	-0.400867	0	0.345148	0	0	0	0	0	0	0	0	0	0	0.945023	0	0.143282	0.236444	0	-0.50719	0.920898	0	0.391763	0	0.808651	0.696749	0	0	0	0.552058	0	0	0	0	0	0	0	0	0	0	0	0.169785	0	-0.144902	0	0	0	0	0	0.363463	0	-0.092398	0	0.00234128	0	0	-0.91906	0	0	0	0	0	0	0	0	0	0	-0.726317	0	0	0	0.514987	0	0	0	0	0	-0.0138204	0	0	0	0	0	-0.35257	0	0	0	0	0	0	0	-0.159203	-0.600005	0	0	-0.54168	0	0	0	-0.403976	0	0	0	-0.0255001	0	0	0	-0.9479	0	0	0	0	0	0	0	0	0	0	0	-0.946052	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.187662	0	0	0	0.147727	0.92015	-0.66316	0.695741	0	0.500727	0	0.0793703	0	0	0	0	0	-0.322447	0	0	0.273369	0.861347	0	0	0	0.283459	0	0	0	0	0	0	-0.280469	0	0.257327	0	0	0	0	0	0	0.573594	0	0	0	0	-0.0765999	0	0	0	0	0	0	0	0	0.720386	0	0.84136	0	0.598516	0	0	0	0	0.213019	0	0	-0.531314	0	0	0	0	0.967474	0	0	0.751363	0	0	-0.321179	0	0	0	0	0	0.182775	0	0.911749	0	-0.98698	0	0	0	0.275224	0	0	0	0	0.941625	0	0.26054	0	0	0.320098	-0.000945873	0	0	0	-0.323638	0	0.879121	0	0	0.0765934	-0.0757356	0	0	0	0	-0.641338	0	0	-0.942535	0	0	0	0	-0.424861	0	0	-0.934718	0	0	0	0	0	0	-0.279081	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.413355	-0.572253	0	-0.62177	0	0	0	0.328243	0	0	0	0	0	0	0	0.186881	0	0	-0.186054	0	0	0	0	0	0	0	0	0	0	0	-0.559284	0	-0.841725	0	-0.18958	-0.64892	0	-0.877633	0	-0.687646	-0.310931	0	0.956928	0	0	0	0	-0.816872	0	0	-0.839468	0	0	0	0	0	0	0	0	-0.33314	0	0.456638	0	0.154324	0.207142	0.321721	0	0	0	-0.58718	0	0	0	0	0	0	0	0	0	0.400644	0	0	0	0	0	0.551522	0	0	0	0	0	0	0	-0.928462	0	-0.611959	0.606194	0.714666	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.48643	0	0	0	-0.688877	0	0	-0.887496	0	0	-0.908521	0	0	0	0.0041791	-0.392049	0	0	0	-0.319497	0	0	0.411852	-0.742906	0.496066	0	0.938742	0.458375	0	0	0	0	0	0	0	0.181776	0	0	0	0	0.911524	-0.197437	0	0	0	0	0	0.377874	-0.749002	0	0	0	0	0	0	0.729854	0	0.199224	0	0	0.342953	0	0	0	0	0	0	0.934987	0	0	0	0	0	0	0	-0.0977578	0	0	0	-0.508605	0	0	0	0	0	0	0	0.333046	0.767262	-0.665028	0	0	0	0	0.16387	0	-0.0418215	-0.955431	-0.388372	-0.695792	0	-0.450325	0	-0.87115	0	0	0	0	-0.585648	0	0	0	0	0	0	-0.880275	0	0	-0.571442	0	0	0	0	0	-0.547751	0	0	0	0	0	0	0	0.522473	0	0	0	0	0	-0.739174	0	0	0	-0.0491181	0	0	0	0	0.0480798	-0.0124485	-0.897508	0.689852	0.681849	0	0	0	0	0	0	0.10436	0.873778	0	0	0	0	0.696287	-0.606083	0	-0.556613	0	0	0	0	0	0	0	0	0.00601177	-0.0455219	0	0	0	0	0	0	0	0	-0.360722	0.941683	0	0	0	0	0	0	0	0.845541	0.719829	0	-0.542543	0	0	-0.470028	-0.784462	0	0.240211	0	0	-0.227264	0	0	0	0	0	0	-0.0694084	0	0.2652	0	0	0	0	0	0	0.484519	0	-0.752789	0	0.755298	0	0	0	0.654332	-0.892766	0	0	0	0	0	0	0	-0.445811	0	0	-0.185077	0	0	-0.614767	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.728055	0	-0.726923	0.681499	0	-0.747158	0.159593	0	0	-0.367224	0	0	-0.586584	0	0	0	0.00278806	0	0.870721	0	0	-0.842319	0	0	0	0	0	0.13462	0	0	0	-0.858524	0	0.0520087	0	0	-0.161494	0	0	0	0	0.626635	-0.433143	0	0	-0.243538	0	0	0	0	0	0	0	0	0.230953	0	0	0	-0.296329	0.386048	0	0	0	0	0	0	0	0	0	0	0	0	-0.517545	0	0	0	0	0.827439	0	0.113609	0.101663	0.951425	0	0	0	0	-0.234255	0	0	0.373666	0	0	0	0	0	0	0	-0.811098	0	0	0	0	0	0	0	0	0	0.259659	0	0	0	0	0	0	0	0	0	0	0.503444	0	0	0	0	0	-0.452057	-0.837719	0	0	-0.208671	0	0	0	0	0	0	0	-0.355825	0.964315	0	0	0	0	0	0	0	0	-0.432359	0.486785	0	0	0	0	-0.231934	0	0	0	0	0.244241	-0.430428	0	0	0	0	0	0	0	0	0	0	0	0	-0.639164	0	0	0	0	0.212907	0	0	0	0	0	0	0	0	-0.370454	-0.751722	0	0	0	0	0	0	-0.0947747	0	0.864648	-0.56787	0	0	0	0	0	0	-0.90399	0	0	-0.939789	0	0	0	0	0	0.429259	0	0	0	0	0	0	0	0	0.260587	0	0	0	0	-0.763352	-0.599783	0	-0.551815	0	-0.298495	0	0	0.19772	0	0	0	0	0	0	0	0	0.0842331	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.672154	0	0	0	0	-0.130233	0	0.626214	-0.0630746	0	0	0	0	0	0	0	0	0	0.758765	0	0	0	0	0	0	0	0	0	0.175269	-0.124536	0.297212	0.174938	0	0	0.232608	0	-0.239672	0	0	0	0	0	0	-0.0190793	0.169715	0.530376	0	0	0	0.116651	0.925704	0	0	-0.542166	0	0	-0.81478	0	0.91987	0	0	0	0	-0.813592	0	-0.866405	0	0	-0.631981	-0.109572	-0.326868	-0.46856	0	0	0	-0.0351378	0	0	0.153415	0	0	0.174901	0	0	0.280516	0	-0.204461	-0.922053	-0.3265	0	0	0.775513	0	0	0	0	-0.188276	-0.638164	0	0	0	0	0	0	0	0.316328	0	0	0	0.088265	0	0.886425	0	0	0.402923	0	0	0	-0.275836	0	0	0	-0.891538	0	0	0	-0.0328346	-0.294146	0	0	0	0	0.295918	0	0	0	0	0	0	0	0	-0.67721	0	0	0.100959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.411906	0	0	0	0.023533	0	0	0	0	0	-0.81696	0	0	0	0	0	0	0	0.925383	0	0	0	0	-0.169348	0	-0.078596	0	0.822572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.1722	0	0	0	0	0	0	0	0	0	0	0	-0.532482	0	0.98659	-0.278932	0.252257	0	0	0	0	0	-0.437258	0	0	0	0	0	0	0	0	0.598649	0	0	0.098887	-0.487791	0.119966	0	0	0	-0.991774	0.342519	-0.374433	0	0.00876425	0	-0.135418	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36184	0.934028	0	0.197746	-0.972101	-0.661015	0	-0.428812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.939762	0	0	0	0	0	0	0	0	0	0	0	0	0.569116	0	0	0	0	0	0	-0.0714226	0	0.405793	0	0.260491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.372515	0.450051	0	0	-0.507185	0	0	-0.491294	0	0	0.46605	0	0	0	0	0	0	0	0	0	0.922689	0	0	0	0.581022	0	0	0	0	-0.81298	0	0	0	0	0	-0.718588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135186	-0.0153934	0	0	0	0	0	-0.559554	0.876765	0	0	0	0	-0.874971	0	-0.982063	0	0	-0.673522	0.253014	0	0	0.540009	0	0	0	0	0	0	0	0	0.446346	-0.714838	0	0	0	0	0	-0.806776	0	0	0	0	0	0	0	0	0	-0.798644	-0.156054	0	0	-0.235498	0	-0.319321	0	0	0	0	0	0	0	0	0.514728	0	0	-0.451812	0	0	0	0	0	0.536698	-0.865433	-0.751002	0.117526	0	0	-0.0496293	0	0	0	0	0	0	0	0	0	-0.559916	0	0	0	0	0	0	-0.261371	0	0.43418	0	0	0	0	-0.617135	0	0	-0.0381701	0	-0.0295712	0	0	0	0	0	0	0.429234	0	0	0	0	0	0	0	0	0
