1	341	339	680
2	343	323	666
3	304	315	619
4	298	309	607
5	308	329	637
6	311	311	622
7	318	315	633
8	312	321	633
9	312	323	635
10	282	325	607
11	291	312	603
12	299	310	609
13	307	317	624
14	294	305	599
15	292	316	608
16	302	301	603
17	294	319	613
18	281	322	603
19	287	313	600
20	312	335	647
21	293	335	628
22	330	312	642
23	323	314	637
24	308	301	609
25	337	295	632
26	317	297	614
27	338	301	639
28	309	318	627
29	327	292	619
30	347	320	667
31	310	323	633
32	351	317	668
33	334	319	653
34	340	330	670
35	326	318	644
36	340	316	656
37	371	323	694
38	332	320	652
39	346	316	662
40	345	310	655
41	357	332	689
42	350	328	678
43	363	342	705
44	337	350	687
45	336	316	652
46	336	336	672
47	342	320	662
48	330	330	660
49	349	345	694
50	346	329	675
51	315	345	660
52	327	327	654
53	324	348	672
54	344	335	679
55	326	321	647
56	339	321	660
57	324	325	649
58	329	328	657
59	318	341	659
60	329	332	661
61	338	322	660
62	343	332	675
63	339	335	674
64	331	332	663
65	363	317	680
66	339	328	667
67	333	346	679
68	335	327	662
69	348	308	656
70	340	346	686
71	338	333	671
72	318	335	653
73	330	329	659
74	316	343	659
75	330	318	648
76	340	325	665
77	332	318	650
78	347	305	652
79	333	317	650
80	335	337	672
81	337	322	659
82	331	317	648
83	338	344	682
84	350	328	678
85	334	331	665
86	333	306	639
87	330	322	652
88	326	310	636
89	341	335	676
90	336	324	660
91	338	320	658
92	333	328	661
93	337	315	652
94	339	345	684
95	343	321	664
96	331	317	648
97	334	333	667
98	321	337	658
99	332	319	651
100	339	330	669
101	355	351	706
102	327	332	659
103	323	318	641
104	334	332	666
105	325	323	648
106	348	320	668
107	352	332	684
108	339	316	655
109	331	326	657
110	326	325	651
111	327	340	667
112	346	318	664
113	341	320	661
114	326	327	653
115	344	324	668
116	327	337	664
117	325	319	644
118	319	313	632
119	309	339	648
120	334	317	651
121	327	333	660
122	345	348	693
123	324	335	659
124	318	345	663
125	336	350	686
126	351	328	679
127	335	326	661
128	331	326	657
129	337	330	667
130	309	324	633
131	328	324	652
132	304	321	625
133	325	336	661
134	338	330	668
135	307	323	630
136	332	318	650
137	357	345	702
138	351	325	676
139	332	336	668
140	345	323	668
141	343	319	662
142	339	323	662
143	336	311	647
144	343	350	693
145	323	333	656
146	348	339	687
147	345	322	667
148	333	333	666
149	318	331	649
150	318	322	640
151	337	332	669
152	335	325	660
153	350	320	670
154	351	310	661
155	339	320	659
156	324	318	642
157	339	325	664
158	342	327	669
159	311	326	637
160	344	338	682
161	314	335	649
162	336	317	653
163	335	331	666
164	332	343	675
165	346	314	660
166	342	313	655
167	313	341	654
168	324	340	664
169	344	359	703
170	354	347	701
171	352	318	670
172	336	337	673
173	342	333	675
174	330	329	659
175	327	326	653
176	320	338	658
177	333	335	668
178	337	349	686
179	364	327	691
180	329	335	664
181	335	327	662
182	331	308	639
183	347	322	669
184	349	340	689
185	351	338	689
186	334	313	647
187	336	314	650
188	343	306	649
189	337	324	661
190	339	321	660
191	342	348	690
192	336	331	667
193	330	323	653
194	335	324	659
195	328	323	651
196	337	337	674
197	357	319	676
198	362	336	698
199	331	350	681
200	324	313	637
201	344	318	662
202	342	317	659
