1	203	243	446
2	199	225	424
3	184	225	409
4	208	228	436
5	202	228	430
6	229	219	448
7	253	204	457
8	242	225	467
9	243	237	480
10	244	223	467
11	280	211	491
12	326	234	560
13	339	211	550
14	344	204	548
15	318	228	546
16	319	245	564
17	293	284	577
18	281	265	546
19	277	263	540
20	250	255	505
21	252	240	492
22	249	277	526
23	222	267	489
24	194	247	441
25	197	253	450
26	196	254	450
27	208	225	433
28	213	219	432
29	223	198	421
30	200	165	365
31	236	147	383
32	208	177	385
33	222	208	430
34	209	207	416
35	205	212	417
36	215	213	428
37	205	219	424
38	193	211	404
39	195	229	424
40	193	221	414
41	214	218	432
42	187	235	422
43	163	259	422
44	167	278	445
45	189	268	457
46	183	264	447
47	185	255	440
48	190	247	437
49	183	236	419
50	183	234	417
51	205	238	443
52	202	229	431
53	219	206	425
54	206	208	414
55	231	202	433
56	199	184	383
57	211	202	413
58	194	197	391
59	238	196	434
60	222	198	420
61	216	181	397
62	186	196	382
63	191	210	401
64	203	231	434
65	205	204	409
66	218	223	441
67	226	206	432
68	196	235	431
69	190	235	425
70	210	229	439
71	194	226	420
72	202	234	436
73	245	228	473
74	243	237	480
75	230	215	445
76	231	214	445
77	226	215	441
78	221	236	457
79	226	217	443
80	224	213	437
81	227	198	425
82	225	189	414
83	243	210	453
84	236	227	463
85	254	220	474
86	244	220	464
87	254	250	504
88	268	248	516
89	266	239	505
90	268	262	530
91	249	286	535
92	244	292	536
93	269	318	587
94	270	315	585
95	278	345	623
96	293	333	626
97	303	335	638
98	302	339	641
99	298	332	630
100	314	327	641
101	309	336	645
102	283	338	621
103	297	331	628
104	331	300	631
105	302	268	570
106	313	249	562
107	333	243	576
108	317	239	556
109	324	206	530
110	321	219	540
111	302	208	510
112	302	198	500
113	284	221	505
114	283	229	512
115	287	236	523
116	290	223	513
117	257	236	493
118	266	261	527
119	285	234	519
120	285	235	520
121	292	243	535
122	261	238	499
123	253	261	514
124	261	254	515
125	274	276	550
126	255	278	533
127	260	283	543
128	282	294	576
129	284	345	629
130	298	318	616
131	307	339	646
132	301	340	641
133	294	318	612
134	309	327	636
135	314	344	658
136	307	342	649
137	325	330	655
138	314	317	631
139	311	341	652
140	324	347	671
141	315	345	660
142	300	316	616
143	315	354	669
144	317	336	653
145	334	337	671
146	330	330	660
147	325	340	665
148	312	321	633
149	313	337	650
150	311	337	648
151	295	326	621
152	295	352	647
153	307	327	634
154	316	317	633
155	307	339	646
156	302	327	629
157	292	343	635
158	333	326	659
159	334	354	688
160	309	333	642
161	317	330	647
162	303	355	658
163	306	361	667
164	306	331	637
165	293	346	639
166	291	349	640
167	303	335	638
168	301	351	652
169	298	351	649
170	319	334	653
171	315	352	667
172	325	342	667
173	313	335	648
174	294	337	631
175	302	332	634
176	268	334	602
177	260	335	595
178	308	335	643
179	311	362	673
180	303	353	656
181	293	346	639
182	296	338	634
183	300	351	651
184	288	321	609
185	302	321	623
186	295	301	596
187	306	283	589
188	323	278	601
189	334	266	600
190	290	288	578
191	294	299	593
192	296	314	610
193	294	335	629
194	316	341	657
195	296	344	640
196	308	327	635
197	302	327	629
198	294	322	616
199	299	317	616
200	305	285	590
201	306	287	593
202	300	288	588
203	305	266	571
204	288	273	561
205	285	253	538
206	282	234	516
207	278	235	513
208	285	247	532
209	267	239	506
210	273	247	520
211	281	241	522
212	275	271	546
213	283	285	568
214	263	320	583
215	277	332	609
216	301	334	635
217	313	351	664
218	312	347	659
219	324	307	631
220	312	328	640
221	301	338	639
222	293	320	613
223	294	327	621
224	323	340	663
225	295	334	629
226	286	355	641
227	312	352	664
228	312	344	656
229	312	336	648
230	314	367	681
231	310	349	659
232	309	318	627
233	286	354	640
234	299	323	622
235	302	327	629
236	288	331	619
237	288	330	618
238	279	346	625
239	296	347	643
240	288	337	625
241	293	327	620
242	284	327	611
243	279	340	619
244	300	352	652
245	302	349	651
246	298	335	633
247	289	355	644
248	284	363	647
249	300	337	637
250	296	331	627
251	282	346	628
252	292	323	615
253	286	344	630
254	295	352	647
255	302	312	614
256	305	317	622
257	276	324	600
258	308	328	636
259	304	298	602
260	322	281	603
261	308	276	584
262	309	249	558
263	281	264	545
264	295	242	537
265	286	228	514
266	281	266	547
267	277	251	528
268	263	288	551
269	267	291	558
270	276	337	613
271	272	323	595
272	266	324	590
273	290	342	632
274	284	330	614
275	288	336	624
276	288	344	632
277	289	336	625
278	284	337	621
279	283	340	623
280	306	334	640
281	284	319	603
282	306	325	631
283	298	309	607
284	270	329	599
285	294	324	618
286	312	299	611
287	309	303	612
288	299	284	583
289	309	247	556
290	291	233	524
291	308	235	543
292	314	255	569
293	304	255	559
294	270	266	536
295	261	260	521
296	282	276	558
297	293	273	566
298	308	289	597
299	319	280	599
300	282	285	567
301	285	301	586
302	300	303	603
303	306	330	636
304	304	344	648
305	323	329	652
306	324	351	675
307	326	334	660
308	313	342	655
309	317	315	632
310	354	316	670
311	348	345	693
312	339	352	691
313	319	341	660
314	323	345	668
315	302	315	617
316	320	329	649
317	324	305	629
318	326	312	638
319	300	319	619
320	295	338	633
321	309	337	646
322	305	340	645
323	311	321	632
324	305	342	647
325	276	331	607
326	302	346	648
327	305	343	648
328	317	331	648
329	286	347	633
330	300	331	631
331	294	331	625
332	284	328	612
333	293	307	600
334	320	296	616
335	307	307	614
336	322	300	622
337	304	297	601
338	307	285	592
339	291	298	589
340	272	305	577
341	282	314	596
342	292	312	604
343	290	302	592
344	288	314	602
345	289	344	633
346	304	341	645
347	277	343	620
348	299	330	629
349	301	321	622
350	301	328	629
351	301	330	631
352	305	331	636
353	283	332	615
354	286	327	613
355	287	305	592
356	303	316	619
357	322	298	620
358	329	298	627
359	305	270	575
360	279	293	572
361	268	288	556
362	302	266	568
363	318	260	578
364	282	281	563
365	292	297	589
366	292	296	588
367	280	325	605
368	295	338	633
369	293	347	640
370	291	350	641
371	268	353	621
372	294	323	617
373	296	296	592
374	290	334	624
375	271	331	602
376	278	354	632
377	293	361	654
378	303	340	643
379	313	338	651
380	312	340	652
381	310	346	656
382	298	343	641
383	324	303	627
384	328	280	608
385	314	300	614
386	315	303	618
387	323	305	628
388	303	299	602
389	298	330	628
390	262	324	586
391	286	318	604
392	283	310	593
393	296	300	596
394	284	321	605
395	307	296	603
396	293	278	571
397	295	266	561
398	298	288	586
399	288	267	555
400	289	278	567
401	267	302	569
402	274	299	573
403	298	321	619
404	311	334	645
405	311	324	635
406	277	349	626
407	309	328	637
408	310	348	658
409	298	353	651
410	315	339	654
411	292	356	648
412	314	363	677
413	325	322	647
414	311	342	653
415	325	348	673
416	309	350	659
417	285	344	629
418	283	333	616
419	299	341	640
420	271	341	612
421	308	339	647
422	298	348	646
423	276	362	638
424	316	353	669
425	319	360	679
426	311	338	649
427	283	339	622
428	326	336	662
429	320	352	672
430	298	369	667
431	320	355	675
432	312	332	644
433	267	353	620
434	309	355	664
435	310	344	654
436	322	324	646
437	329	351	680
438	322	336	658
439	332	339	671
440	325	340	665
441	307	333	640
442	293	352	645
443	305	367	672
