1	276	267	543
2	237	271	508
3	199	263	462
4	215	274	489
5	268	278	546
6	326	270	596
7	308	258	566
8	314	237	551
9	287	214	501
10	331	190	521
11	365	175	540
12	349	166	515
13	344	188	532
14	345	194	539
15	316	195	511
16	305	206	511
17	304	213	517
18	267	201	468
19	269	201	470
20	254	238	492
21	261	211	472
22	256	235	491
23	272	239	511
24	260	256	516
25	250	256	506
26	247	268	515
27	248	231	479
28	253	280	533
29	246	275	521
30	283	308	591
31	311	348	659
32	322	345	667
33	323	349	672
34	336	346	682
35	333	332	665
36	337	363	700
37	335	318	653
38	340	307	647
39	337	336	673
40	330	344	674
41	315	350	665
42	331	324	655
43	336	352	688
44	327	355	682
45	332	345	677
46	328	357	685
47	343	371	714
48	316	333	649
49	326	350	676
50	310	320	630
51	328	322	650
52	342	327	669
53	343	314	657
54	330	350	680
55	333	333	666
56	340	345	685
57	326	341	667
58	316	321	637
59	338	355	693
60	329	343	672
61	328	350	678
62	330	330	660
63	350	321	671
64	341	327	668
65	328	354	682
66	325	362	687
67	348	330	678
68	334	337	671
69	350	333	683
70	340	341	681
71	335	351	686
72	333	349	682
73	331	324	655
74	344	346	690
75	342	350	692
76	331	356	687
77	328	344	672
78	352	359	711
79	338	344	682
80	325	326	651
81	349	340	689
82	321	334	655
83	344	332	676
84	344	339	683
85	325	341	666
86	325	350	675
87	334	347	681
88	350	346	696
89	348	349	697
90	332	338	670
91	357	316	673
92	332	332	664
93	355	343	698
94	330	337	667
95	335	354	689
96	336	334	670
97	312	340	652
98	313	353	666
99	311	338	649
100	327	341	668
101	323	331	654
102	318	325	643
103	316	343	659
104	323	341	664
105	336	336	672
106	343	349	692
107	331	334	665
108	325	336	661
109	351	351	702
110	333	351	684
111	320	348	668
112	340	343	683
113	341	326	667
114	322	334	656
115	329	339	668
116	329	342	671
117	361	348	709
118	332	332	664
119	322	357	679
120	325	352	677
121	307	359	666
122	321	349	670
123	362	341	703
124	378	348	726
125	343	357	700
126	314	339	653
127	336	340	676
128	335	340	675
129	338	366	704
130	337	362	699
131	327	343	670
132	365	345	710
133	333	342	675
134	329	353	682
135	331	347	678
136	350	361	711
137	347	345	692
138	350	354	704
139	327	346	673
140	331	337	668
141	310	325	635
142	324	324	648
143	292	328	620
144	317	333	650
145	340	341	681
146	330	354	684
147	332	335	667
148	325	340	665
149	328	328	656
150	350	330	680
151	348	341	689
152	338	344	682
153	343	331	674
154	335	336	671
155	338	357	695
156	314	331	645
157	309	357	666
158	319	335	654
159	329	352	681
160	348	327	675
161	358	310	668
162	338	333	671
163	328	342	670
164	353	328	681
165	335	343	678
166	340	321	661
167	333	341	674
168	338	339	677
169	342	360	702
170	343	345	688
171	344	350	694
172	348	331	679
173	351	359	710
174	328	338	666
175	346	329	675
176	347	352	699
177	345	334	679
178	332	346	678
179	341	333	674
180	329	341	670
181	325	368	693
182	314	339	653
183	315	348	663
184	330	366	696
185	354	350	704
186	356	344	700
187	341	311	652
188	340	329	669
189	320	343	663
190	350	346	696
191	312	339	651
192	324	355	679
193	355	343	698
194	340	332	672
195	330	349	679
196	322	341	663
197	336	341	677
198	318	317	635
199	357	318	675
200	331	331	662
201	355	342	697
202	357	338	695
203	341	323	664
204	339	333	672
205	331	359	690
206	337	342	679
207	358	334	692
208	330	352	682
209	342	354	696
210	339	323	662
211	321	349	670
212	316	351	667
213	343	364	707
214	351	346	697
215	346	357	703
216	337	335	672
217	353	354	707
218	331	335	666
219	350	346	696
220	344	349	693
221	323	355	678
222	320	334	654
223	335	355	690
224	322	355	677
225	315	341	656
226	332	361	693
227	342	342	684
228	323	353	676
229	325	373	698
230	337	349	686
231	344	354	698
232	346	348	694
233	336	349	685
234	347	338	685
235	337	332	669
236	335	347	682
237	332	328	660
238	339	334	673
239	336	336	672
240	331	340	671
241	324	345	669
242	321	331	652
243	316	344	660
244	321	364	685
245	345	358	703
246	341	363	704
247	328	328	656
248	327	329	656
249	315	367	682
250	338	356	694
251	340	336	676
252	338	331	669
253	328	351	679
254	340	366	706
255	338	356	694
256	313	354	667
257	327	340	667
258	340	331	671
259	349	336	685
260	331	339	670
261	310	342	652
262	329	334	663
263	330	340	670
264	340	350	690
265	326	346	672
266	315	338	653
267	310	341	651
268	332	356	688
269	334	336	670
270	341	330	671
271	324	359	683
272	326	335	661
273	328	357	685
274	322	332	654
275	324	340	664
276	290	341	631
277	332	355	687
278	320	353	673
279	332	365	697
280	342	348	690
281	335	350	685
282	324	354	678
283	335	355	690
284	314	335	649
285	335	337	672
286	332	342	674
287	331	351	682
288	329	317	646
289	322	357	679
290	327	367	694
291	302	341	643
292	312	346	658
293	333	349	682
294	339	348	687
295	362	346	708
296	332	350	682
297	335	363	698
298	345	347	692
299	347	343	690
300	326	371	697
301	332	352	684
302	340	351	691
303	318	335	653
304	307	347	654
305	327	355	682
306	325	338	663
307	323	343	666
308	326	350	676
309	338	354	692
310	325	337	662
311	325	353	678
312	316	369	685
313	311	362	673
314	329	325	654
315	302	339	641
316	320	344	664
317	337	354	691
318	328	342	670
319	340	332	672
320	336	332	668
321	346	339	685
322	315	324	639
323	338	316	654
324	334	324	658
325	347	313	660
326	335	320	655
327	302	334	636
328	316	333	649
329	316	337	653
330	305	338	643
331	314	341	655
332	322	347	669
333	345	343	688
334	337	335	672
335	334	365	699
336	336	329	665
337	319	352	671
338	364	358	722
339	353	335	688
340	342	337	679
341	334	348	682
342	315	346	661
343	365	342	707
344	350	350	700
345	328	328	656
346	312	333	645
347	336	315	651
348	324	326	650
349	341	336	677
350	366	359	725
351	353	353	706
352	347	369	716
353	340	342	682
354	364	321	685
355	336	345	681
356	344	347	691
357	305	354	659
358	354	346	700
359	331	362	693
360	328	323	651
361	303	353	656
362	329	338	667
363	335	330	665
364	323	337	660
365	328	353	681
366	341	342	683
367	346	350	696
368	320	337	657
369	348	345	693
370	313	346	659
371	311	321	632
372	319	352	671
373	341	353	694
374	341	325	666
375	348	348	696
376	356	341	697
377	339	336	675
378	343	342	685
379	341	334	675
380	342	318	660
381	343	322	665
382	352	335	687
383	328	356	684
384	347	335	682
385	335	338	673
386	322	348	670
387	324	337	661
388	305	330	635
389	338	330	668
390	318	353	671
391	340	324	664
392	337	340	677
393	336	332	668
394	326	327	653
395	346	338	684
396	339	344	683
397	332	329	661
398	355	355	710
399	345	334	679
400	346	361	707
401	328	355	683
402	336	319	655
403	333	340	673
404	309	349	658
405	340	347	687
406	324	351	675
407	334	344	678
408	339	324	663
409	322	369	691
410	329	343	672
411	342	339	681
412	321	357	678
413	331	348	679
414	340	355	695
415	336	349	685
416	335	331	666
417	342	353	695
418	336	351	687
419	338	318	656
420	334	337	671
421	312	366	678
422	334	339	673
423	334	343	677
424	330	344	674
425	319	352	671
426	335	360	695
427	307	338	645
428	323	367	690
429	335	362	697
430	364	348	712
431	372	356	728
432	340	342	682
433	350	342	692
434	343	358	701
435	308	376	684
436	320	357	677
437	331	344	675
438	317	364	681
439	349	356	705
440	327	336	663
441	340	326	666
442	322	343	665
443	338	355	693
444	333	341	674
445	333	342	675
446	342	354	696
447	344	362	706
448	338	353	691
449	334	340	674
450	334	351	685
451	383	335	718
452	335	353	688
453	324	352	676
454	313	343	656
455	332	340	672
456	340	329	669
457	337	337	674
458	332	330	662
459	356	368	724
460	344	366	710
461	322	345	667
462	317	349	666
463	340	336	676
464	343	317	660
465	351	340	691
466	344	330	674
467	333	325	658
468	330	339	669
469	333	319	652
470	325	323	648
471	323	343	666
472	321	337	658
473	330	351	681
474	341	325	666
475	335	347	682
476	331	344	675
477	338	370	708
478	339	347	686
479	344	334	678
480	317	360	677
481	343	342	685
482	301	357	658
483	334	333	667
484	327	324	651
485	319	318	637
486	331	358	689
487	343	355	698
488	360	344	704
489	354	328	682
490	350	323	673
491	352	355	707
492	352	337	689
493	344	351	695
494	339	335	674
495	345	338	683
496	336	326	662
497	352	324	676
498	334	342	676
499	352	346	698
500	351	327	678
501	336	321	657
502	310	342	652
503	317	340	657
504	315	343	658
505	324	327	651
506	331	342	673
507	324	353	677
508	346	357	703
509	342	352	694
510	329	350	679
511	310	353	663
512	338	347	685
513	301	336	637
514	314	340	654
515	316	319	635
516	293	347	640
517	325	334	659
518	308	352	660
519	339	324	663
520	337	325	662
521	311	337	648
522	331	355	686
523	314	355	669
524	316	340	656
525	347	335	682
526	364	331	695
527	331	357	688
528	339	360	699
529	338	353	691
530	330	364	694
531	345	353	698
532	326	350	676
533	340	364	704
534	330	323	653
535	319	349	668
536	328	347	675
537	331	355	686
538	345	348	693
539	322	328	650
540	335	320	655
541	334	346	680
542	312	352	664
543	320	332	652
544	339	339	678
545	336	329	665
546	353	332	685
547	334	348	682
548	324	361	685
549	349	345	694
550	332	328	660
551	328	345	673
552	354	355	709
553	333	334	667
554	324	348	672
555	320	332	652
556	315	352	667
557	340	349	689
558	321	348	669
559	325	354	679
560	337	360	697
561	335	345	680
562	330	337	667
563	336	315	651
564	336	326	662
565	337	342	679
566	330	340	670
567	345	363	708
568	319	333	652
569	324	345	669
570	334	338	672
571	324	354	678
572	345	363	708
573	314	341	655
574	327	333	660
575	337	360	697
576	342	346	688
577	311	352	663
578	317	354	671
579	324	349	673
580	320	346	666
581	335	347	682
582	337	355	692
583	325	341	666
584	357	342	699
585	336	336	672
586	316	346	662
587	323	339	662
588	329	350	679
589	334	351	685
590	348	344	692
591	325	347	672
592	331	336	667
593	338	344	682
594	330	326	656
595	335	324	659
596	354	343	697
597	346	368	714
598	321	343	664
599	325	364	689
600	321	360	681
601	341	361	702
602	338	337	675
603	356	345	701
604	337	345	682
605	324	350	674
606	326	368	694
607	333	346	679
608	348	343	691
609	340	335	675
610	331	377	708
611	335	359	694
612	314	365	679
613	326	342	668
614	354	357	711
615	352	328	680
616	349	336	685
617	332	337	669
618	322	345	667
619	329	314	643
620	299	339	638
621	274	350	624
622	343	356	699
623	335	350	685
624	322	338	660
625	354	323	677
626	347	334	681
627	343	335	678
628	350	351	701
629	324	331	655
630	346	328	674
631	348	337	685
632	346	343	689
633	353	343	696
634	332	325	657
635	330	357	687
636	343	337	680
637	333	335	668
638	348	345	693
639	378	359	737
640	350	362	712
641	323	352	675
642	342	331	673
643	342	329	671
644	328	318	646
645	326	340	666
646	321	341	662
647	345	347	692
648	340	360	700
649	341	333	674
650	343	326	669
651	352	300	652
652	352	335	687
653	348	335	683
654	323	354	677
655	334	366	700
656	335	346	681
657	341	356	697
658	333	356	689
659	343	349	692
660	334	345	679
661	337	329	666
662	341	348	689
663	329	337	666
664	353	351	704
665	339	340	679
666	350	345	695
667	316	334	650
668	336	344	680
669	345	337	682
670	345	329	674
671	330	339	669
672	346	341	687
673	315	337	652
674	337	344	681
675	341	342	683
676	353	345	698
677	318	341	659
678	311	315	626
679	322	335	657
680	336	329	665
681	302	372	674
682	344	352	696
683	325	333	658
684	334	346	680
685	353	349	702
686	360	352	712
687	337	365	702
688	337	360	697
689	331	357	688
690	339	347	686
691	338	330	668
692	351	345	696
693	331	379	710
694	326	347	673
695	321	338	659
696	339	339	678
697	323	342	665
698	329	348	677
699	348	334	682
700	325	361	686
701	318	326	644
702	324	348	672
703	307	377	684
704	311	344	655
705	348	342	690
706	321	334	655
707	328	342	670
708	337	352	689
709	347	370	717
710	339	370	709
711	331	356	687
712	325	363	688
713	345	325	670
714	341	325	666
715	336	323	659
716	334	351	685
717	349	325	674
718	335	347	682
719	324	334	658
720	333	328	661
721	360	319	679
722	324	336	660
723	325	334	659
724	326	347	673
725	320	333	653
726	321	339	660
727	338	336	674
728	337	332	669
729	350	347	697
730	347	335	682
731	356	332	688
732	331	358	689
733	337	373	710
734	330	350	680
735	318	347	665
736	322	347	669
737	319	348	667
738	343	343	686
739	312	359	671
740	336	356	692
741	346	335	681
742	335	331	666
743	329	355	684
744	341	338	679
745	322	333	655
746	339	349	688
747	322	353	675
748	313	330	643
749	330	349	679
750	320	363	683
751	324	361	685
752	331	336	667
753	328	333	661
754	324	314	638
755	345	343	688
756	332	345	677
757	330	356	686
758	326	353	679
759	335	336	671
760	352	340	692
761	301	361	662
762	321	319	640
763	317	351	668
764	309	361	670
765	331	355	686
766	345	333	678
767	328	348	676
768	328	345	673
769	333	328	661
770	331	335	666
771	320	335	655
772	299	347	646
773	316	343	659
774	335	351	686
775	334	344	678
776	337	353	690
777	324	324	648
778	327	342	669
779	325	350	675
780	341	351	692
781	346	321	667
782	335	349	684
783	312	322	634
784	338	328	666
785	334	336	670
786	344	344	688
787	328	332	660
788	316	356	672
789	340	355	695
790	301	366	667
791	336	351	687
792	318	347	665
793	330	358	688
794	345	332	677
795	343	334	677
796	331	362	693
797	329	344	673
798	318	332	650
799	325	335	660
800	330	338	668
801	336	329	665
802	328	349	677
803	331	347	678
804	334	360	694
805	326	343	669
806	346	343	689
807	331	364	695
808	357	346	703
809	333	371	704
810	332	359	691
811	341	361	702
812	342	364	706
813	322	341	663
814	317	330	647
815	341	349	690
816	338	348	686
817	328	346	674
818	337	357	694
819	300	355	655
820	340	338	678
821	339	335	674
822	344	328	672
823	316	349	665
824	324	328	652
825	341	331	672
826	337	336	673
827	352	341	693
828	339	349	688
829	357	354	711
830	353	354	707
831	348	340	688
832	344	331	675
833	344	355	699
834	336	360	696
835	346	345	691
836	334	337	671
837	349	363	712
838	317	341	658
839	308	315	623
840	343	333	676
841	342	349	691
842	337	330	667
843	332	337	669
844	318	323	641
845	333	330	663
846	322	342	664
847	292	362	654
848	322	338	660
849	353	341	694
850	349	357	706
851	352	351	703
852	342	354	696
853	343	334	677
854	335	352	687
855	301	326	627
856	350	336	686
857	327	368	695
858	347	353	700
859	336	334	670
860	322	353	675
861	329	343	672
862	325	355	680
863	328	338	666
864	323	342	665
865	336	345	681
866	320	327	647
867	331	340	671
868	335	341	676
869	328	355	683
870	323	343	666
871	336	364	700
872	345	345	690
873	335	352	687
874	351	343	694
875	336	343	679
876	353	357	710
877	344	339	683
878	328	341	669
879	337	334	671
880	334	319	653
881	334	323	657
882	328	325	653
883	296	360	656
884	318	364	682
885	327	352	679
886	340	360	700
887	331	340	671
888	318	360	678
889	313	361	674
890	321	350	671
891	340	350	690
892	352	336	688
893	333	347	680
894	350	319	669
895	359	333	692
896	348	331	679
897	342	355	697
898	355	341	696
899	346	344	690
900	328	333	661
901	327	341	668
902	354	330	684
903	334	342	676
904	323	331	654
905	323	344	667
906	325	332	657
907	340	344	684
908	346	345	691
909	331	335	666
910	322	344	666
911	340	351	691
912	344	334	678
913	350	351	701
914	329	355	684
915	330	357	687
916	342	352	694
917	330	336	666
918	334	351	685
919	343	343	686
920	336	358	694
921	318	346	664
922	334	339	673
923	328	373	701
924	328	343	671
925	338	335	673
926	331	347	678
927	339	324	663
